"","title","movieInfo","point","review"
"369","엑스맨: 데이즈 오브 퓨처 패스트","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=99714&target=after","6","대체 왜 뮤턴트끼리는 상호소통을 안하는거냐?? 에릭은 레이븐 때문에 모든 게 일어난다 짧게만 설명해서 레이븐만 죽이면 끝인줄 알지 않나 교수는 사람 마음을 읽고 조종할 수 있는 사기 능력을 가졌음에도 불구하고 레이븐한테 네가 공개적으로 인간의 적이 되면 인간들이 우릴 죽일 무기를 만들어서 우리가 위험하다, 그래서 얘가 지금 미래에서 왔다, 그곳은 지금 네가 죽었다고 분노하는 동료들 보다 더 죽어서 이젠 동료 씨도 안남은 멸종직전이다, 이런 현실직시하는 말을 해줘야지 무슨ㅋㅋ 넌 그런 폭력적인 아이가 아니다, 이런 이야기나 처 하는게 말이되냐 세줄 이상 상호 소통을 안하니 끝에가선 같은편인 에릭이 최종빌런 되어있고 걍 다 같이 앉아서 차 마시며 담소나누었으면 존나 쉽게 뮤턴트랑 센티넬 연구기록 태우고 연구소만 폭파했어도 됐겠는데 혼파망 실화냐 어짜피 예산 없어서 빌빌거려서 다시 처음부터는 못하는데 중간에 에릭이 센티넬 띄웠을떄 티비 방송 나가고 있었으니 방송 언플로 트리스탄 박사의 연구가 실패했다!! 트리스탄의 실험체가 우리를 죽이려든다!! 트리스탄의 실험은 실패됬고 매우 위험하다!! 정부는 검증도 하지 않은 로봇을 대중 앞에 놓았다! 이렇게만 언플 존나게 했으면 트리스탄 평판 OOO기되서 길가다가 돌 맞고 국가 연구지원자금도 못받고 감옥에 갖힐수도 있었고 더 나아가서는 뮤턴트들이 걱정마세요 시민여러분!! 하며 자작극으로 ""실패한 트리스탄의 파괴로봇을 막는 슈퍼히어로 뮤턴트들, 그들은 우리들의 동료이자 구세주"" 정도로 연극해서 대중 민심 휘어잡을 수 있었는데 ㅋㅋ,,  그리고 에릭은 ㄹㅇ 트리스탄이랑 미국 대통령과 주요 인사들만 죽이면 되는 줄 앎? 아주 전세계 윗사람들 다 죽이지는 미국 주요인사들만 죽이면 히히 이젠 내게 복종하겟징? 이러누 ㅋㅋㅋ 보다가 감정이입 너무 안되서 혼남 에릭이 티비로 뮤먼트들에게 이젠 숙이고 살지 마라 해놓고 빤스런 한게 대박임 그 이후에 뮤턴트들은 폭동 안 일어났을까? 대체 왜 미래가 그렇게 해피엔딩이 됬는지 모르겠다 난 "
"370","특종: 량첸살인기","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=136007&target=after","1","내가 본 한국영화중 가장 답답하고 멍청한영화그걸 노렸다면 성공. "
"371","나, 다니엘 블레이크","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=150376&target=after","10",""
"372","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=185293&target=after","10","재밌게 잘 봤어요 김강우 화이팅!!?? "
"373","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=179181&target=after","10","명배우 명연기 명연출이런 숨은 명작 "
"374","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=192620&target=after","10","깊은 생각 없이 보기 좋은 영화! 특히 음악과 나레이션이 주는 감동에 여운이 남아 좌석에서 벗어나기도 힘들었습니다  ... ㅜㅜ "
"375","악인전","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=177967&target=after","1","시간이 아깝다란 말이 잘어울리는 영화.. 시나리오를 쓰다만것 같다. 인과관계도 없고.. 감독인지 작가인지.. 기본적 법지식도 없음.. 그냥 치고 박는 깡패영화나 만들것이지.. 거기에 어이 없이 경찰은 왜 넣어서ㅡㅡ;;; 그냥 라면을 끓이지.. 왜 일반 라면으로 비빔면을 만드냐ㅡㅡ;;; 하.. 답답하다.. "
"376","세 얼간이","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=73372&target=after","10","와 여기에 나오는 로보군이 만드는 드론은 현재 상용화 되어가는중 ㅋㅋㅋㅋ어디까지 내다 본 것이냐 "
"377","찬실이는 복도 많지","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=189624&target=after","10","사랑스러운 찬실이의 일대기 "
"378","소림사십팔나한","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=194308&target=after","8","전 나름 괜찮게 봤어요왜구 만행~ 다시금... "
"379","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=192620&target=after","4","잠와죽을뻔잼없어요 뭘말하려는지도몰겠고그냥노잼! "
"380","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=191914&target=after","10","오랜만에 너무 재밌게 봤어요 "
"381","전설의 주먹","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=89636&target=after","2","댓글보고 영화보는거 포기했음당 황정민보고 보고싶었는데... 우짜쓰까 "
"382","잭 스나이더의 저스티스 리그","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=203288&target=after","10","끝내줍니다. 스토리, 액션신, 캐릭터, 세계관 4요소가 완벽하고 4시간이 1시간처럼 느껴집니다. 수퍼맨 나올때 가슴이 웅장해집니다 ㅎㄷㄷㄷ 후속편 제발 "
"383","빅쇼트","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=136842&target=after","9",""
"384","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=192620&target=after","7","몽글몽글한 영화. 스토리는 그닥 "
"385","낙원의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=189050&target=after","9","아 재밌다! 이게 느와르지! "
"386","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=184517&target=after","10","넘어져서 일어날 수가 없는데 손을 내밀어준것 같은 영화 "
"387","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=185293&target=after","10","스토리도 완벽하고, 연출이나 연기도너무 좋았어요! 꼭 보세요! "
"388","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=185293&target=after","10","코로나때문에 영화를 오랜만에 보는데최고의 선택이라고 생각합니다주연 두분 연기와 지루할 틈이 없는 스토리 영화관 나와서도 잊을 수 없습니다.반전의 반전의 반전 처음으로 평점 남겨봅니다영화는 영화대로 흥하세요! "
"389","연애사진","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=37928&target=after","10","예술영화로 본다면 실망하지 않고 느낄 수 있는 색다른 감상포인트들이 많다 "
"390","첩혈쌍웅","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=10113&target=after","10","30년된 영화인데도 이렇게 감각적인 연출이라니... 명불허전 주윤발. 총격씬이 예술적으로 느껴질 정도다. 섬세한 연출과 함께 의리, 우정, 도의 등 지금은 의미가 희미해진 가치들이 강렬하게 와닿아서 정말 좋았던 영화. "
"391","행복 목욕탕","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=154029&target=after","8","모든 클리셰를 맜있게 버무릴 줄 아는 연출의 힘. "
"392","아델라인 : 멈춰진 시간","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=118954&target=after","10","특별한 소재로 소소한 일상을 풀어내지만 인생의 묘미와 아름다움을 절묘하게 풀어낸 영화라고 생각한다 우리 모두가 델라처럼 자신의 인생을 주체적으로 이끌어나갈 수 있는 힘을 주는 영화다. "
"393","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=196051&target=after","10",""
"394","악인전","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=177967&target=after","6","김무열 연기 너무 불편... 일본 고쿠센 보는듯한 오글거림 ... 센척 오지게 하는데 하나도 안 세고 다 쳐맞고 다님. ㅠㅜ "
"395","스토어웨이","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=204198&target=after","1","흑인 민폐의 극치네. 보는데 짜증남 "
"396","모탈 컴뱃","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=202925&target=after","8","스콜피온, 서브제로가 8할을 하고 나머지는 들러리. 그렇지만, 리부트 했다는 자체에 큰 점수를 준다. "
"397","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=191914&target=after","6","팅커 테일러 솔저 스파이 9점, 이건 6점. 끝. "
"398","노바디 ","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=197520&target=after","9","연기 연출 스토리 어느하나 빠지는거 없이 최고!!!테이큰 1 이후로 이렇게 시원한 액션영화는 처음이예요 "
"399","패왕별희 디 오리지널","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=14448&target=after","10","마스터피스 "
"400","극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=201923&target=after","8","세가 광적으로 좋아하는 옥토넛.알차고 재밌었어요! "
"401","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=192620&target=after","1","난잡한데 루즈함 재미없단얘기임 "
"402","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=189075&target=after","9","흑백영화의 밤하늘이 정말 멋있었습니다 "
"403","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=191914&target=after","10","전쟁을 막은 작은 영웅들의 얘기~그들의 우정에, 용기에 너무 감동 받았어요 "
"404","러브 앳","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=190244&target=after","1","진부해요.... 스토리도 뻔한데 평점이랑 평가 좋아서 봤다가 유치해서 놀랐어요 남주 친구는 유쾌해서 좋았습니다. "
"405","타짜: 원 아이드 잭","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=96951&target=after","10","지루하지도 않고 재밌게봤어요 "
"406","타이페이 카페 스토리","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=78188&target=after","10","잔잔하며 편안한 영화. 생각해 볼 점도 많고 "
"407","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=192620&target=after","1","개연성이 하나도 없고 왜 등장했는지 모를 인물들이 한가득 "
"408","동","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=65500&target=after","6","샨사댐 건설로 그들의 삶과 문화가 파괴되어간다. 하지만 그들은 서로의 아픔을 나누며 다시 미소짓는다. 후반부의 배경인 방콕은 매년 폭우로 인해 수재민이 발생한다. 집도 잃고 모든 것을 잃어버린 사람들이 돈을 구걸하며 노래를 부른다... "
"409","퀵","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=75355&target=after","6","영화 처음부터 끝까지 다시봤습니다폭탄범이 빨간불에 신호위반입니다 ㅋ "
"410","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=196051&target=after","10",""
"411","이모티: 더 무비","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=158651&target=after","10","아니 진짜 나만 재밌던거야..? 이거 더빙판 말고 자막으로 보세요 진짜 자막 개재밋음 "
"412","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=187310&target=after","1","내돈내고 본 2021 최악... ㅡㅡ "
"413","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=184517&target=after","10","거창한 무엇인가가 되지않아도 괜찮으니  삶의 순간순간을 즐기고 살으라고 말해주는 영화..거기에 내 존재이유가 있다는 것을 왜 이제야 알았을까요 엔딩크레딧 올라가는 동안 눈물이 계속 났어요 고마운 영화입니다 "
"414","분노","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=142730&target=after","10","압도됐다 배우들의 매력이 더 잘 보이는 영화이기도 하고 사람에 대해 다시 생각해보게 됐다 "
"415","감쪽같은 그녀","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=171752&target=after","2","연기빼고는 스토리가 개연성도 없고 공감도없고...연기자들의 연기만뛰어남. "
"416","패왕별희 디 오리지널","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=14448&target=after","10","휘몰아치는 역사의 무대 속에서 파란만장한 인생을 연기하다. "
"417","쟈니 잉글리쉬2 : 네버다이","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=82436&target=after","10","뭐야 왜 평점이 낮지?  엄청 재밌음 ㅋㅋㅋ  평점보고 안봤음 후회할뻔 "
"418","서복","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=159074&target=after","8","잔잔하면서 감동깊게 본 영화 "
"419","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=187310&target=after","10","타지에서의 삶은 감히 가늠할 수 없는 삶이다. 마지막에 윤여정의 미안함에서 그동안 쌓아왔던 서러움이 와르르 쏟아져 내렸다. "
"420","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=191914&target=after","1","잘 모르겠다 노잼이다.. "
"421","워리어스 레인보우: 항전의 시작","https://movie.naver.com/movie/point/af/list.nhn?&page=43?st=mcode&sword=86966&target=after","10","시디발그레 약간 멜깁슨영화 필나지만 나름 강추요 "
"422","감쪽같은 그녀","https://movie.naver.com/movie/point/af/list.nhn?&page=43?st=mcode&sword=171752&target=after","10","너무 슬펐습니다ㅜㅜ많은걸 떠올리게하는 영화였어요.저는 돌아가신 할머니를,남편은 어머니를 생각하며 펑펑 울었는데옆에서 눈물 닦아주며 엄마 울지말라는 아이들을 보며 또 많은 생각을 했네요 "
"423","명탐정 코난: 비색의 탄환","https://movie.naver.com/movie/point/af/list.nhn?&page=43?st=mcode&sword=203097&target=after","10","좋아요 좋아요 좋아요. "
"424","세자매","https://movie.naver.com/movie/point/af/list.nhn?&page=43?st=mcode&sword=193328&target=after","10","연기를 다 잘하셔서 몰입하면서 봤어요. 오랜만에 가슴찡한 영화를 만나 기뻐 글 남깁니다. 세자매 속에서 저의 모습도 보이고 마지막에 모두 웃는 모습이 감동적이에요. 세 배우 다 응원합니다. "
"425","베르나르다 알바","https://movie.naver.com/movie/point/af/list.nhn?&page=43?st=mcode&sword=203467&target=after","10","음원 내주세요ㅠㅠ 카메라워크 좀 안습이었지만 그래도 표정 연기 잘 보여서 좋았어요. 좀더 감정선이 잘 보였고 캐릭터도 잘 보였구요. 좋았습니다. "
